join_order;execution_tree;time_total;mem_peak;time_load;mem_load;time_filters;mem_filters;time_joins;mem_joins
[0, 4, 1, 3, 2];(((((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]((ct[s]ct.kind[in]['production companies'])[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)))[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx))[XS]t.id=mi_idx.movie_id;9.443506240844727;407636610;6.969305038452148;1316008587;8.830997943878174;877929533;[8.899971723556519, 8.954277753829956, 9.378834009170532, 9.441807508468628, 9.443501710891724];[407636610, 353598861, 280374112, 62066972, 463554]
[3, 2, 0, 4, 1];(((it[s]it.info[in]['bottom 10 rank'])[X]((ct[s]ct.kind[in]['production companies'])[X](((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]((mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)[X]mi_idx))))[XS]t.id=mc.movie_id;9.892813920974731;790381579;6.986202239990234;1316016006;8.831144571304321;877936483;[9.117321014404297, 9.709461212158203, 9.854418277740479, 9.89152193069458, 9.892810106277466];[790381579, 692915067, 222782200, 27595850, 472001]
[3, 2, 0, 4, 1];(((it[s]it.info[in]['bottom 10 rank'])[X]((ct[s]ct.kind[in]['production companies'])[X](((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]((mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)[X]mi_idx))))[XS]t.id=mc.movie_id;9.756836891174316;790376535;6.707582950592041;1316010969;8.604101419448853;877931173;[8.90452790260315, 9.54893684387207, 9.720412015914917, 9.75510311126709, 9.75683331489563];[790376535, 692910250, 222777383, 27591091, 467764]
[3, 2, 0, 4, 1];(((it[s]it.info[in]['bottom 10 rank'])[X]((ct[s]ct.kind[in]['production companies'])[X](((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]((mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)[X]mi_idx))))[XS]t.id=mc.movie_id;9.67804217338562;790373477;6.77515435218811;1316007261;8.61637544631958;877928072;[8.89809513092041, 9.501286745071411, 9.642402172088623, 9.6766357421875, 9.678037643432617];[790373477, 692907134, 222774267, 27587975, 463894]
[3, 2, 0, 4, 1];(((it[s]it.info[in]['bottom 10 rank'])[X]((ct[s]ct.kind[in]['production companies'])[X](((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]((mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)[X]mi_idx))))[XS]t.id=mc.movie_id;9.84813642501831;790380789;6.9403510093688965;1316015483;8.773359060287476;877935863;[9.04944133758545, 9.66700291633606, 9.809959888458252, 9.846718549728394, 9.848132371902466];[790380789, 692914284, 222781417, 27595067, 471455]
[3, 2, 0, 4, 1];(((it[s]it.info[in]['bottom 10 rank'])[X]((ct[s]ct.kind[in]['production companies'])[X](((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]((mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)[X]mi_idx))))[XS]t.id=mc.movie_id;9.822776317596436;790372600;6.904024600982666;1316006280;8.737338304519653;877927031;[9.0223970413208, 9.64133620262146, 9.783637285232544, 9.821410655975342, 9.822772026062012];[790372600, 692906204, 222773337, 27586987, 462906]
[1, 0, 3, 4, 2];(((it[s]it.info[in]['bottom 10 rank'])[X](((ct[s]ct.kind[in]['production companies'])[X](((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)))[X]mi_idx))[XS]t.id=mi_idx.movie_id;9.114509105682373;444034910;6.4343626499176025;1316012623;8.2601900100708;877933076;[8.781715631484985, 8.9582839012146, 9.07380223274231, 9.11290454864502, 9.114504337310791];[444034910, 205092010, 149307359, 27592886, 469861]
[1, 0, 3, 4, 2];(((it[s]it.info[in]['bottom 10 rank'])[X](((ct[s]ct.kind[in]['production companies'])[X](((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)))[X]mi_idx))[XS]t.id=mi_idx.movie_id;9.382705688476562;444033329;6.738325357437134;1316010465;8.5513334274292;877931060;[9.057909727096558, 9.238181829452515, 9.349898099899292, 9.381285905838013, 9.38270115852356];[444033329, 205090429, 149305836, 27591310, 468285]
[1, 0, 3, 4, 2];(((it[s]it.info[in]['bottom 10 rank'])[X](((ct[s]ct.kind[in]['production companies'])[X](((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)))[X]mi_idx))[XS]t.id=mi_idx.movie_id;9.121079444885254;444030469;6.503140211105347;1316007459;8.27548885345459;877928186;[8.792435884475708, 8.976114749908447, 9.082542181015015, 9.119718074798584, 9.12107515335083];[444030469, 205087627, 149303034, 27588440, 465365]
[1, 0, 3, 4, 2];(((it[s]it.info[in]['bottom 10 rank'])[X](((ct[s]ct.kind[in]['production companies'])[X](((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)))[X]mi_idx))[XS]t.id=mi_idx.movie_id;9.04912543296814;444033173;6.443357706069946;1316011252;8.223743915557861;877931414;[8.735904216766357, 8.90754747390747, 9.018378973007202, 9.047625541687012, 9.049122095108032];[444033173, 205090331, 149305680, 27591144, 467254]
[1, 0, 3, 4, 2];(((it[s]it.info[in]['bottom 10 rank'])[X](((ct[s]ct.kind[in]['production companies'])[X](((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)))[X]mi_idx))[XS]t.id=mi_idx.movie_id;9.111494779586792;444038692;6.478696584701538;1316016993;8.283933401107788;877937185;[8.789539337158203, 8.965713262557983, 9.075757026672363, 9.110176801681519, 9.111490249633789];[444038692, 205095850, 149311204, 27596731, 473653]
[4, 0, 3, 1, 2];((((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X](((ct[s]ct.kind[in]['production companies'])[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%))[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx)))[XS]t.id=mi_idx.movie_id;9.086763858795166;408716399;6.722518682479858;1316014708;8.52738618850708;877934681;[8.609401226043701, 8.63429307937622, 8.642751455307007, 9.085182428359985, 9.086760520935059];[408716399, 343928225, 230852822, 269107050, 469834]
[4, 0, 3, 1, 2];((((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X](((ct[s]ct.kind[in]['production companies'])[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%))[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx)))[XS]t.id=mi_idx.movie_id;9.030730724334717;408709544;6.632025480270386;1316006825;8.46368670463562;877927822;[8.550052165985107, 8.574369430541992, 8.582827091217041, 9.029233694076538, 9.03072714805603];[408709544, 343921587, 230846123, 269100414, 463198]
[4, 0, 3, 1, 2];((((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X](((ct[s]ct.kind[in]['production companies'])[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%))[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx)))[XS]t.id=mi_idx.movie_id;8.97441577911377;408713482;6.569842576980591;1316011079;8.425369024276733;877931808;[8.507158279418945, 8.531360387802124, 8.539648532867432, 8.972949028015137, 8.974412202835083];[408713482, 343925253, 230849845, 269104078, 466864]
[4, 0, 3, 1, 2];((((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X](((ct[s]ct.kind[in]['production companies'])[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%))[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx)))[XS]t.id=mi_idx.movie_id;8.881483554840088;408715272;6.564971685409546;1316013452;8.328243017196655;877933656;[8.41133165359497, 8.435593128204346, 8.444005966186523, 8.880021333694458, 8.881479501724243];[408715272, 343927164, 230851814, 269106047, 468193]
[4, 0, 3, 1, 2];((((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X](((ct[s]ct.kind[in]['production companies'])[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%))[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx)))[XS]t.id=mi_idx.movie_id;8.984728574752808;408718704;6.618668794631958;1316016669;8.416966676712036;877936972;[8.501705169677734, 8.526583909988403, 8.535145044326782, 8.983247518539429, 8.9847252368927];[408718704, 343930260, 230854910, 269109259, 471304]
[4, 3, 2, 0, 1];(((ct[s]ct.kind[in]['production companies'])[X](((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]((mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx))))[XS]t.id=mc.movie_id;8.774516105651855;408707612;6.424327850341797;1316004799;8.184088468551636;877925952;[8.265433073043823, 8.33227014541626, 8.770016193389893, 8.773376941680908, 8.774512767791748];[408707612, 364939548, 269111860, 489249, 461550]
[4, 3, 2, 0, 1];(((ct[s]ct.kind[in]['production companies'])[X](((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]((mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx))))[XS]t.id=mc.movie_id;8.954246520996094;408712981;6.564680814743042;1316010966;8.352544784545898;877931263;[8.436981439590454, 8.501123428344727, 8.94982385635376, 8.95311713218689, 8.954242944717407];[408712981, 364944636, 269116946, 494156, 466916]
[4, 3, 2, 0, 1];(((ct[s]ct.kind[in]['production companies'])[X](((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]((mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx))))[XS]t.id=mc.movie_id;8.770467042922974;408710029;6.377150297164917;1316007629;8.169561862945557;877928307;[8.249943971633911, 8.31340479850769, 8.766045093536377, 8.769352912902832, 8.770463705062866];[408710029, 364941367, 269113735, 491003, 463009]
[4, 3, 2, 0, 1];(((ct[s]ct.kind[in]['production companies'])[X](((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]((mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx))))[XS]t.id=mc.movie_id;8.863723516464233;408713189;6.496840715408325;1316011132;8.277574062347412;877931471;[8.3590407371521, 8.423208713531494, 8.85947585105896, 8.862610816955566, 8.863720178604126];[408713189, 364944855, 269117167, 494334, 466398]
[4, 3, 2, 0, 1];(((ct[s]ct.kind[in]['production companies'])[X](((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]((mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx))))[XS]t.id=mc.movie_id;8.914094924926758;408708396;6.5316057205200195;1316005414;8.317968368530273;877926616;[8.40305495262146, 8.467170715332031, 8.909847736358643, 8.912977695465088, 8.914092063903809];[408708396, 364940095, 269112405, 489678, 461742]
[4, 3, 1, 2, 0];((ct[s]ct.kind[in]['production companies'])[X]((((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]((mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx)))[XS]t.id=mi_idx.movie_id);8.914932489395142;408711523;6.538844585418701;1316009028;8.307976961135864;877929738;[8.394507884979248, 8.4600191116333, 8.9099862575531, 8.911534786224365, 8.914928436279297];[408711523, 364943232, 269115542, 497477, 493112]
[4, 3, 1, 2, 0];((ct[s]ct.kind[in]['production companies'])[X]((((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]((mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx)))[XS]t.id=mi_idx.movie_id);9.343697309494019;408710277;6.990415096282959;1316007727;8.740154504776001;877928386;[8.823999166488647, 8.889068365097046, 9.33916449546814, 9.340681552886963, 9.343693256378174];[408710277, 364941701, 269114069, 496052, 491745]
[4, 3, 1, 2, 0];((ct[s]ct.kind[in]['production companies'])[X]((((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]((mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx)))[XS]t.id=mi_idx.movie_id);8.732779741287231;408718388;6.372625827789307;1316016797;8.139585494995117;877936772;[8.220781326293945, 8.285356521606445, 8.728269815444946, 8.729743957519531, 8.732775926589966];[408718388, 364949617, 269121932, 503920, 499613]
[4, 3, 1, 2, 0];((ct[s]ct.kind[in]['production companies'])[X]((((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]((mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx)))[XS]t.id=mi_idx.movie_id);9.325282335281372;408711354;6.834138870239258;1316008655;8.711341857910156;877929516;[8.811243534088135, 8.876805305480957, 9.320347785949707, 9.322165966033936, 9.325278520584106];[408711354, 364943010, 269115325, 497540, 493233]
[4, 3, 1, 2, 0];((ct[s]ct.kind[in]['production companies'])[X]((((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]((mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx)))[XS]t.id=mi_idx.movie_id);8.932696342468262;408717145;6.566265344619751;1316014847;8.341261863708496;877935427;[8.42597770690918, 8.489763498306274, 8.928030490875244, 8.929553508758545, 8.932692527770996];[408717145, 364948473, 269120783, 502650, 498169]
[4, 1, 2, 0, 3];(((ct[s]ct.kind[in]['production companies'])[X]((((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%))[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx)))[XS]mc.movie_id=mi_idx.movie_id;8.967861413955688;408715754;6.371141672134399;1316014026;8.190582275390625;877934138;[8.273965120315552, 8.766719102859497, 8.963408470153809, 8.9667329788208, 8.967857837677002];[408715754, 380270804, 146551378, 496719, 469985]
[4, 1, 2, 0, 3];(((ct[s]ct.kind[in]['production companies'])[X]((((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%))[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx)))[XS]mc.movie_id=mi_idx.movie_id;9.006457805633545;408710342;6.447991847991943;1316007775;8.232903480529785;877928567;[8.31803560256958, 8.811864137649536, 9.002110958099365, 9.005350351333618, 9.006454229354858];[408710342, 380265209, 146545783, 491008, 464158]
[4, 1, 2, 0, 3];(((ct[s]ct.kind[in]['production companies'])[X]((((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%))[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx)))[XS]mc.movie_id=mi_idx.movie_id;9.21202540397644;408718340;6.637193441390991;1316016635;8.437443971633911;877936786;[8.52283787727356, 9.014249563217163, 9.207582950592041, 9.210870742797852, 9.212021589279175];[408718340, 380273115, 146553689, 498914, 472359]
[4, 1, 2, 0, 3];(((ct[s]ct.kind[in]['production companies'])[X]((((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%))[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx)))[XS]mc.movie_id=mi_idx.movie_id;9.039929866790771;408713218;6.498754262924194;1316010997;8.281361103057861;877931553;[8.366007328033447, 8.847859144210815, 9.035603046417236, 9.038808822631836, 9.039926528930664];[408713218, 380268079, 146548653, 493878, 467439]
[4, 1, 2, 0, 3];(((ct[s]ct.kind[in]['production companies'])[X]((((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%))[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx)))[XS]mc.movie_id=mi_idx.movie_id;9.250492095947266;408715867;6.68181586265564;1316014339;8.474535703659058;877934299;[8.558741569519043, 9.054012537002563, 9.2456214427948, 9.249287605285645, 9.250488519668579];[408715867, 380270808, 146551382, 496607, 469931]
[3, 0, 4, 2, 1];((((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]((it[s]it.info[in]['bottom 10 rank'])[X]((ct[s]ct.kind[in]['production companies'])[X]((mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)[X]mi_idx))))[XS]t.id=mc.movie_id;9.001419067382812;790377998;6.417850732803345;1316012244;8.200521230697632;877932626;[8.475224256515503, 8.555552959442139, 8.568198919296265, 8.999751567840576, 9.001415491104126];[790377998, 528402133, 256246997, 269105549, 468002]
[3, 0, 4, 2, 1];((((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]((it[s]it.info[in]['bottom 10 rank'])[X]((ct[s]ct.kind[in]['production companies'])[X]((mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)[X]mi_idx))))[XS]t.id=mc.movie_id;9.281885147094727;790375996;6.590664386749268;1316009950;8.448525667190552;877930679;[8.73072600364685, 8.814647674560547, 8.827585697174072, 9.279985189437866, 9.281880855560303];[790375996, 528400073, 256244937, 269103489, 465077]
[3, 0, 4, 2, 1];((((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]((it[s]it.info[in]['bottom 10 rank'])[X]((ct[s]ct.kind[in]['production companies'])[X]((mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)[X]mi_idx))))[XS]t.id=mc.movie_id;9.356109142303467;790379800;6.625295162200928;1316014782;8.520601272583008;877935000;[8.809786796569824, 8.892361164093018, 8.906445980072021, 9.354323148727417, 9.35610556602478];[790379800, 528403872, 256248620, 269107172, 469446]
[3, 0, 4, 2, 1];((((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]((it[s]it.info[in]['bottom 10 rank'])[X]((ct[s]ct.kind[in]['production companies'])[X]((mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)[X]mi_idx))))[XS]t.id=mc.movie_id;9.55673623085022;790376148;6.904764175415039;1316010523;8.71170949935913;877931075;[9.004477739334106, 9.090863466262817, 9.106637001037598, 9.55492091178894, 9.556732654571533];[790376148, 528400283, 256245036, 269103530, 465978]
[3, 0, 4, 2, 1];((((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]((it[s]it.info[in]['bottom 10 rank'])[X]((ct[s]ct.kind[in]['production companies'])[X]((mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)[X]mi_idx))))[XS]t.id=mc.movie_id;10.500766515731812;790373844;7.901117324829102;1316007661;9.686549425125122;877928431;[9.964755296707153, 10.044958591461182, 10.057496547698975, 10.499203205108643, 10.500762939453125];[790373844, 528397979, 256242843, 269101279, 463732]
[4, 1, 3, 2, 0];((ct[s]ct.kind[in]['production companies'])[X](((((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%))[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx))[XS]t.id=mi_idx.movie_id);9.312831163406372;408709597;6.717436075210571;1316007226;8.522269248962402;877927822;[8.608877182006836, 9.109380722045898, 9.30797266960144, 9.30960202217102, 9.312826871871948];[408709597, 380264692, 146545266, 494871, 491176]
[4, 1, 3, 2, 0];((ct[s]ct.kind[in]['production companies'])[X](((((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%))[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx))[XS]t.id=mi_idx.movie_id);10.031688928604126;408709062;6.237746715545654;1316005685;8.707194328308105;877927229;[8.836745738983154, 9.484413862228394, 10.019148588180542, 10.026346683502197, 10.031682014465332];[408709062, 380263973, 146544547, 494447, 490694]
[4, 1, 3, 2, 0];((ct[s]ct.kind[in]['production companies'])[X](((((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%))[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx))[XS]t.id=mi_idx.movie_id);9.262059450149536;408709301;6.657247304916382;1316006192;8.463428020477295;877927632;[8.549540042877197, 9.060840368270874, 9.2572021484375, 9.258816957473755, 9.262055397033691];[408709301, 380264661, 146545235, 495188, 491551]
[4, 1, 3, 2, 0];((ct[s]ct.kind[in]['production companies'])[X](((((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%))[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx))[XS]t.id=mi_idx.movie_id);9.142572402954102;408709288;6.6056013107299805;1316006495;8.368191719055176;877927566;[8.450576782226562, 8.946459293365479, 9.137826681137085, 9.139388084411621, 9.142568588256836];[408709288, 380264310, 146544884, 494325, 490746]
[4, 1, 3, 2, 0];((ct[s]ct.kind[in]['production companies'])[X](((((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%))[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx))[XS]t.id=mi_idx.movie_id);9.112950563430786;408710452;6.559351444244385;1316007644;8.337961435317993;877928672;[8.420450210571289, 8.910764455795288, 9.108204126358032, 9.109724283218384, 9.112946271896362];[408710452, 380265391, 146545965, 495454, 491703]
[4, 0, 1, 3, 2];(((((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]((ct[s]ct.kind[in]['production companies'])[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)))[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx))[XS]t.id=mi_idx.movie_id;8.826051712036133;408713758;6.470686674118042;1316011324;8.256664514541626;877932089;[8.338554859161377, 8.363006591796875, 8.76643443107605, 8.824296951293945, 8.826047658920288];[408713758, 343925526, 280377062, 62069515, 465991]
[4, 0, 1, 3, 2];(((((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]((ct[s]ct.kind[in]['production companies'])[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)))[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx))[XS]t.id=mi_idx.movie_id;9.240960597991943;408707585;6.719439744949341;1316004650;8.609372615814209;877925921;[8.72389817237854, 8.748791456222534, 9.177005290985107, 9.23925495147705, 9.240955591201782];[408707585, 343919515, 280371042, 62063553, 460611]
[4, 0, 1, 3, 2];(((((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]((ct[s]ct.kind[in]['production companies'])[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)))[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx))[XS]t.id=mi_idx.movie_id;8.719965934753418;408714266;6.3260180950164795;1316012093;8.13634443283081;877932549;[8.217645406723022, 8.242828369140625, 8.655243873596191, 8.718494653701782, 8.719961881637573];[408714266, 343925855, 280377449, 62069844, 466905]
[4, 0, 1, 3, 2];(((((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]((ct[s]ct.kind[in]['production companies'])[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)))[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx))[XS]t.id=mi_idx.movie_id;8.73961615562439;408713068;6.348780393600464;1316011193;8.14738655090332;877931288;[8.232208251953125, 8.25725507736206, 8.67469310760498, 8.738171577453613, 8.739611148834229];[408713068, 343924672, 280376266, 62068714, 465596]
[4, 0, 1, 3, 2];(((((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]((ct[s]ct.kind[in]['production companies'])[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)))[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx))[XS]t.id=mi_idx.movie_id;8.96433973312378;408708873;6.588201522827148;1316005941;8.377060890197754;877927151;[8.45713996887207, 8.48144006729126, 8.90091347694397, 8.962803840637207, 8.964334726333618];[408708873, 343921069, 280372663, 62065174, 462291]
[1, 0, 4, 3, 2];((((ct[s]ct.kind[in]['production companies'])[X](((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)))[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx))[XS]t.id=mi_idx.movie_id;9.19185996055603;444029503;6.614637613296509;1316006042;8.406172037124634;877926897;[8.91416072845459, 9.093940019607544, 9.145397424697876, 9.190491676330566, 9.191855907440186];[444029503, 205086661, 144375533, 14924670, 462721]
[1, 0, 4, 3, 2];((((ct[s]ct.kind[in]['production companies'])[X](((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)))[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx))[XS]t.id=mi_idx.movie_id;9.178930759429932;444031641;6.60939621925354;1316009550;8.395921468734741;877929860;[8.917973041534424, 9.087810754776001, 9.13832402229309, 9.177534341812134, 9.178926944732666];[444031641, 205088799, 144377724, 14926861, 464912]
[1, 0, 4, 3, 2];((((ct[s]ct.kind[in]['production companies'])[X](((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)))[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx))[XS]t.id=mi_idx.movie_id;9.232696771621704;444030947;6.617809057235718;1316008314;8.455611228942871;877929052;[8.965609788894653, 9.138017892837524, 9.190047979354858, 9.231260299682617, 9.232693433761597];[444030947, 205088105, 144376977, 14926230, 464397]
[1, 0, 4, 3, 2];((((ct[s]ct.kind[in]['production companies'])[X](((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)))[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx))[XS]t.id=mi_idx.movie_id;9.615593433380127;444030824;6.939405918121338;1316007956;8.826578378677368;877928670;[9.330470561981201, 9.516535758972168, 9.572608232498169, 9.613753318786621, 9.615588188171387];[444030824, 205087924, 144376844, 14926044, 464448]
